index,Unnamed: 0,url,RGB_x,Proportion_x,RGB_y,Proportion_y,location-on-pltt,match1,match2,match3,palette_name,position_on_pltt
Page_2_44,43,https://ak1.ostkcdn.com/images/products/12731695/L19510042.jpg?imwidth=480&impolicy=medium,"(179, 159, 141)",0.5143885678474353,"(220, 213, 204)",0.4856114321525648,"[543, 3]",1806,850,409,Stairs and Mirrors,3
Page_2_45,44,https://ak1.ostkcdn.com/images/products/14606085/L21149620.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7958656472172204,"(208, 206, 209)",0.20413435278277955,"[684, 0]",1613,306,421,Morning Sun,0
Page_2_46,45,https://ak1.ostkcdn.com/images/products/23143936/L28690092.jpg?imwidth=480&impolicy=medium,"(247, 207, 88)",0.6951437786762368,"(254, 251, 240)",0.3048562213237632,"[1850, 1]",1768,1309,187,Cherry Mango Panel,1
Page_2_47,46,https://ak1.ostkcdn.com/images/products/3503916/L11570187.jpg?imwidth=480&impolicy=medium,"(251, 249, 247)",0.8737206702163426,"(132, 89, 62)",0.1262793297836574,"[2466, 2]",1352,828,105,Boiling Point,2
Page_2_48,47,https://ak1.ostkcdn.com/images/products/6624570/L14191184.jpg?imwidth=480&impolicy=medium,"(183, 159, 139)",0.5802252852261539,"(6, 35, 57)",0.4197747147738461,"[543, 3]",1105,480,400,Stairs and Mirrors,3
Page_2_49,48,https://ak1.ostkcdn.com/images/products/20525170/L26377325.jpg?imwidth=480&impolicy=medium,"(245, 245, 245)",0.7557977553684543,"(237, 237, 240)",0.2442022446315457,"[428, 1]",1474,603,1407,Hint of Spice,1
Page_2_50,49,https://ak1.ostkcdn.com/images/products/is/images/direct/66569bee50c35b18342a53e456610f269a8583c3/Classic-Glam-Beaded-Velvet-Solid-Decorative-Handmade-Throw-Pillow-Cover.jpg?imwidth=480&impolicy=medium,"(253, 253, 251)",0.8909229957805908,"(119, 102, 60)",0.10907700421940927,"[1754, 1]",659,1526,502,Timber Lodge,1
Page_2_51,50,https://ak1.ostkcdn.com/images/products/10359961/L17467881.jpg?imwidth=480&impolicy=medium,"(237, 211, 209)",0.7497356757622684,"(218, 179, 176)",0.2502643242377316,"[95, 2]",889,659,1394,Rosy Flamingo,2
Page_2_52,51,https://ak1.ostkcdn.com/images/products/14369464/L20943648.jpg?imwidth=480&impolicy=medium,"(231, 225, 219)",0.5982628951146183,"(172, 160, 149)",0.4017371048853818,"[1283, 1]",1345,1218,558,Happy Lounge,1
Page_2_53,52,https://ak1.ostkcdn.com/images/products/11766191/L18679807.jpg?imwidth=480&impolicy=medium,"(90, 90, 90)",0.5012468475596403,"(39, 39, 39)",0.4987531524403597,"[1335, 0]",1448,381,1852,Parked Shadow,0
Page_2_54,53,https://ak1.ostkcdn.com/images/products/26856450/L32089240.jpg?imwidth=480&impolicy=medium,"(182, 151, 145)",0.7220635157029195,"(254, 254, 253)",0.27793648429708057,"[2142, 0]",1227,101,1034,Sitting Sparrow,0
Page_2_55,54,https://ak1.ostkcdn.com/images/products/9549781/L16730565.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6742136367826452,"(104, 103, 64)",0.3257863632173548,"[684, 0]",828,1768,1477,Morning Sun,0
Page_2_56,55,https://ak1.ostkcdn.com/images/products/11592781/L18532360.jpg?imwidth=480&impolicy=medium,"(26, 44, 33)",0.5662327404033565,"(254, 254, 254)",0.4337672595966435,"[2510, 2]",760,381,1352,Morning Boost,2
Page_2_57,56,https://ak1.ostkcdn.com/images/products/11766129/L18679808.jpg?imwidth=480&impolicy=medium,"(90, 90, 90)",0.5012468475596403,"(39, 39, 39)",0.4987531524403597,"[1335, 0]",1345,211,1352,Parked Shadow,0
Page_2_58,57,https://ak1.ostkcdn.com/images/products/27168145/L32368992.jpg?imwidth=480&impolicy=medium,"(100, 95, 94)",0.6629119437075288,"(156, 155, 153)",0.3370880562924712,"[381, 0]",1009,1286,1587,Grey Horizon,0
Page_2_59,58,https://ak1.ostkcdn.com/images/products/10438327/L17535405.jpg?imwidth=480&impolicy=medium,"(17, 38, 57)",0.579670591222113,"(66, 92, 116)",0.4203294087778871,"[1888, 3]",479,1352,659,Courtside Sun,3
Page_2_60,59,https://ak1.ostkcdn.com/images/products/10995885/L18015790.jpg?imwidth=480&impolicy=medium,"(228, 227, 226)",0.9887968018295212,"(190, 189, 187)",0.011203198170478896,"[1095, 0]",1153,110,1818,Bubblegum Charm,0
Page_3_1,0,https://ak1.ostkcdn.com/images/products/24158934/L29605801.jpg?imwidth=480&impolicy=medium,"(248, 248, 248)",0.5691726797113739,"(202, 203, 206)",0.4308273202886261,"[298, 0]",203,936,1516,Hawaiian Blossom,0
Page_3_2,1,https://ak1.ostkcdn.com/images/products/8760913/L16003509.jpg?imwidth=480&impolicy=medium,"(100, 72, 85)",0.5144006504900073,"(253, 253, 253)",0.4855993495099927,"[2414, 3]",270,832,880,Home's Garden,3
Page_3_3,2,https://ak1.ostkcdn.com/images/products/8595253/L15865932.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5633057076033496,"(68, 92, 117)",0.4366942923966504,"[684, 0]",846,1100,1680,Morning Sun,0
Page_3_4,3,https://ak1.ostkcdn.com/images/products/11664305/L18593806.jpg?imwidth=480&impolicy=medium,"(241, 175, 42)",0.7509949170574096,"(254, 253, 252)",0.24900508294259036,"[1310, 0]",1352,659,912,Sweet as Pollen,0
Page_3_5,4,https://ak1.ostkcdn.com/images/products/8869837/L16095532.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5470724548122973,"(111, 34, 40)",0.4529275451877028,"[684, 0]",1865,630,1818,Morning Sun,0
Page_3_6,5,https://ak1.ostkcdn.com/images/products/19967267/L25885014.jpg?imwidth=480&impolicy=medium,"(231, 231, 236)",0.5447563358732371,"(187, 173, 166)",0.4552436641267629,"[658, 2]",706,1448,455,Sunny Bay Bridge,2
Page_3_7,6,https://ak1.ostkcdn.com/images/products/12391381/L19212943.jpg?imwidth=480&impolicy=medium,"(226, 228, 234)",0.6537439732362491,"(254, 254, 254)",0.34625602676375083,"[307, 3]",1361,980,619,Secret Waterfalls,3
Page_3_8,7,https://ak1.ostkcdn.com/images/products/12858609/L19621038.jpg?imwidth=480&impolicy=medium,"(230, 226, 220)",0.7829183632909813,"(185, 177, 163)",0.21708163670901875,"[2494, 2]",1144,936,828,Mountain Ridge,2
Page_3_9,8,https://ak1.ostkcdn.com/images/products/11977418/L18859490.jpg?imwidth=480&impolicy=medium,"(237, 237, 237)",0.6498767131789944,"(162, 161, 161)",0.3501232868210056,"[2770, 3]",1680,1509,1166,Frosted Mint Cupcake,3
Page_3_10,9,https://ak1.ostkcdn.com/images/products/15909411/L22314242.jpg?imwidth=480&impolicy=medium,"(253, 253, 253)",0.6130981875536511,"(65, 99, 107)",0.3869018124463489,"[513, 1]",203,912,110,Makeshift Slumber,1
Page_3_11,10,https://ak1.ostkcdn.com/images/products/16566903/L22898717.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6326539570134754,"(71, 79, 114)",0.3673460429865246,"[684, 0]",1770,1477,385,Morning Sun,0
Page_3_12,11,https://ak1.ostkcdn.com/images/products/20878657/L26686459.jpg?imwidth=480&impolicy=medium,"(243, 242, 239)",0.6222689328873218,"(121, 93, 69)",0.3777310671126782,"[1303, 1]",1518,912,455,Baby Flower Clusters,1
Page_3_13,12,https://ak1.ostkcdn.com/images/products/6520093/L14106228.jpg?imwidth=480&impolicy=medium,"(182, 158, 136)",0.5780428629195309,"(124, 99, 83)",0.42195713708046906,"[543, 3]",203,1474,1115,Stairs and Mirrors,3
Page_3_14,13,https://ak1.ostkcdn.com/images/products/22824605/L28408621.jpg?imwidth=480&impolicy=medium,"(242, 238, 231)",0.6469622412897802,"(181, 166, 146)",0.3530377587102198,"[1326, 1]",1215,1477,6,Me Time,1
Page_3_15,14,https://ak1.ostkcdn.com/images/products/20010570/L25921980.jpg?imwidth=480&impolicy=medium,"(140, 148, 159)",0.5533415168296392,"(177, 165, 148)",0.4466584831703609,"[2854, 2]",1437,892,1852,Future Monotone,2
Page_3_16,15,https://ak1.ostkcdn.com/images/products/11367785/L18338135.jpg?imwidth=480&impolicy=medium,"(248, 247, 246)",0.6862343264212423,"(171, 163, 152)",0.3137656735787577,"[2213, 1]",1020,1215,1352,Coat and Coffee,1
Page_3_17,16,https://ak1.ostkcdn.com/images/products/12531680/L19335634.jpg?imwidth=480&impolicy=medium,"(220, 213, 205)",0.7992859725234996,"(192, 179, 167)",0.2007140274765004,"[2391, 2]",148,1290,1249,Kitchen Creation,2
Page_3_18,17,https://ak1.ostkcdn.com/images/products/20540301/L26389937.jpg?imwidth=480&impolicy=medium,"(130, 174, 164)",0.6966174143944931,"(254, 254, 253)",0.3033825856055069,"[1453, 2]",892,980,336,Pinecone Bed,2
Page_3_19,18,https://ak1.ostkcdn.com/images/products/25580890/L30894814.jpg?imwidth=480&impolicy=medium,"(228, 219, 209)",0.6391731050323658,"(182, 161, 132)",0.36082689496763415,"[2838, 1]",1352,1667,479,Farm Family Recipe,1
Page_3_20,19,https://ak1.ostkcdn.com/images/products/8774883/L16015119.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7779706915861268,"(36, 120, 138)",0.2220293084138732,"[684, 0]",630,455,1352,Morning Sun,0
Page_3_21,20,https://ak1.ostkcdn.com/images/products/16050958/L22439288.jpg?imwidth=480&impolicy=medium,"(230, 225, 215)",0.5626751464098132,"(225, 225, 229)",0.4373248535901868,"[2969, 3]",1285,110,980,Flower Girl,3
Page_3_22,21,https://ak1.ostkcdn.com/images/products/12778679/L19552161.jpg?imwidth=480&impolicy=medium,"(229, 218, 204)",0.8553035818121049,"(197, 179, 158)",0.1446964181878952,"[368, 3]",461,1352,1536,Sliver of Silver,3
Page_3_23,22,https://ak1.ostkcdn.com/images/products/18073107/L24234469.jpg?imwidth=480&impolicy=medium,"(68, 78, 105)",0.7151833049914974,"(254, 254, 254)",0.2848166950085025,"[1667, 0]",1477,1029,1404,Midsummer Friday,0
Page_3_24,23,https://ak1.ostkcdn.com/images/products/7595122/L15020153.jpg?imwidth=480&impolicy=medium,"(144, 173, 169)",0.5197696092827561,"(254, 254, 254)",0.480230390717244,"[2132, 2]",1806,1708,1708,Sundown Relaxation,2
Page_3_25,24,https://ak1.ostkcdn.com/images/products/8874844/L16099492.jpg?imwidth=480&impolicy=medium,"(254, 253, 253)",0.6569386231418033,"(169, 184, 187)",0.3430613768581968,"[1171, 1]",1200,1602,353,Sushi Heaven,1
Page_3_26,25,https://ak1.ostkcdn.com/images/products/20010519/L25921937.jpg?imwidth=480&impolicy=medium,"(251, 251, 250)",0.5470746229026032,"(161, 154, 151)",0.4529253770973968,"[342, 1]",1287,1404,1352,Style and Grace,1
Page_3_27,26,https://ak1.ostkcdn.com/images/products/8876554/L16100852.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6158215926174616,"(111, 34, 40)",0.3841784073825384,"[684, 0]",1218,1167,1153,Morning Sun,0
Page_3_28,27,https://ak1.ostkcdn.com/images/products/12135169/L18992196.jpg?imwidth=480&impolicy=medium,"(224, 224, 219)",0.7136927188839173,"(186, 186, 176)",0.2863072811160828,"[579, 3]",1460,912,558,Juicy Abstract,3
Page_3_29,28,https://ak1.ostkcdn.com/images/products/11664303/L18593804.jpg?imwidth=480&impolicy=medium,"(238, 109, 52)",0.6496653723829781,"(254, 253, 252)",0.3503346276170221,"[412, 1]",558,161,455,Candy Corn Craze,1
Page_3_30,29,https://ak1.ostkcdn.com/images/products/25580898/L30894819.jpg?imwidth=480&impolicy=medium,"(222, 216, 209)",0.6123712176157634,"(170, 162, 151)",0.3876287823842367,"[1505, 3]",6,381,1352,Chocolate Chip Cookies,3
Page_3_31,30,https://ak1.ostkcdn.com/images/products/8699821/L15951113.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7762256884706097,"(63, 46, 32)",0.2237743115293903,"[684, 0]",1535,381,605,Morning Sun,0
Page_3_32,31,https://ak1.ostkcdn.com/images/products/13434991/L20126739.jpg?imwidth=480&impolicy=medium,"(249, 248, 245)",0.7496184398270734,"(218, 50, 78)",0.2503815601729266,"[1596, 1]",203,161,570,Ready for Fall,1
Page_3_33,32,https://ak1.ostkcdn.com/images/products/19990825/L25905273.jpg?imwidth=480&impolicy=medium,"(120, 90, 94)",0.533492179010438,"(217, 213, 208)",0.4665078209895621,"[2957, 3]",659,203,110,Coffee and Dessert,3
Page_3_34,33,https://ak1.ostkcdn.com/images/products/18080469/L24241119.jpg?imwidth=480&impolicy=medium,"(151, 169, 166)",0.5106028208800047,"(85, 99, 96)",0.4893971791199953,"[711, 0]",1109,212,652,Cupcake Rosettes,0
Page_3_35,34,https://ak1.ostkcdn.com/images/products/8231870/L15561036.jpg?imwidth=480&impolicy=medium,"(132, 91, 67)",0.7291199467461109,"(174, 154, 138)",0.27088005325388903,"[3084, 1]",1404,1215,1352,Continental Drought,1
Page_3_36,35,https://ak1.ostkcdn.com/images/products/20585496/L26429938.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6762161626458263,"(53, 61, 80)",0.32378383735417376,"[684, 0]",1652,605,1034,Morning Sun,0
Page_3_37,36,https://ak1.ostkcdn.com/images/products/12876245/L19636567.jpg?imwidth=480&impolicy=medium,"(136, 99, 55)",0.5707465249963151,"(190, 155, 112)",0.4292534750036849,"[2912, 1]",593,784,110,Fresh Catch,1
Page_3_38,37,https://ak1.ostkcdn.com/images/products/10620574/L17690752.jpg?imwidth=480&impolicy=medium,"(253, 253, 253)",0.5824717661774214,"(156, 147, 141)",0.4175282338225786,"[513, 1]",1029,1503,203,Makeshift Slumber,1
Page_3_39,38,https://ak1.ostkcdn.com/images/products/12546052/L19348265.jpg?imwidth=480&impolicy=medium,"(248, 248, 248)",0.8263722360348962,"(212, 211, 215)",0.1736277639651038,"[298, 0]",850,190,977,Hawaiian Blossom,0
Page_3_40,39,https://ak1.ostkcdn.com/images/products/17847634/L24036296.jpg?imwidth=480&impolicy=medium,"(248, 124, 51)",0.5179376124584003,"(250, 245, 243)",0.4820623875415997,"[296, 3]",878,1252,1404,Warm Sunset,3
Page_3_41,40,https://ak1.ostkcdn.com/images/products/25580897/L30894832.jpg?imwidth=480&impolicy=medium,"(227, 219, 212)",0.5693005284754044,"(180, 152, 139)",0.4306994715245957,"[2838, 1]",1526,1256,1583,Farm Family Recipe,1
Page_3_42,41,https://ak1.ostkcdn.com/images/products/20164829/L26059445.jpg?imwidth=480&impolicy=medium,"(253, 130, 65)",0.5691401777935897,"(254, 254, 253)",0.4308598222064102,"[1447, 3]",1679,365,1474,Burgers and Vegetables,3
Page_3_43,42,https://ak1.ostkcdn.com/images/products/19575585/L25560256.jpg?imwidth=480&impolicy=medium,"(55, 42, 54)",0.6145625982189628,"(222, 216, 202)",0.3854374017810372,"[3062, 0]",105,113,455,Under the Mistletoe,0
Page_3_44,43,https://ak1.ostkcdn.com/images/products/7576266/L15004368.jpg?imwidth=480&impolicy=medium,"(225, 218, 203)",0.5601349095037734,"(179, 165, 141)",0.4398650904962265,"[3064, 1]",717,1229,115,Glass Bottle Bottoms,1
Page_3_45,44,https://ak1.ostkcdn.com/images/products/12273664/L19112600.jpg?imwidth=480&impolicy=medium,"(77, 83, 105)",0.7021306104051454,"(146, 156, 181)",0.29786938959485465,"[1, 0]",291,1055,36,Thwarted Summer Shower,0
Page_3_46,45,https://ak1.ostkcdn.com/images/products/17569996/L23790734.jpg?imwidth=480&impolicy=medium,"(230, 224, 218)",0.9719521299859076,"(189, 178, 168)",0.02804787001409241,"[2969, 3]",171,1748,970,Flower Girl,3
Page_3_47,46,https://ak1.ostkcdn.com/images/products/12554266/L19355129.jpg?imwidth=480&impolicy=medium,"(28, 35, 45)",0.608038135136987,"(254, 254, 254)",0.39196186486301293,"[1478, 0]",1587,110,1448,Lacey Style,0
Page_3_48,47,https://ak1.ostkcdn.com/images/products/27739967/L32880481.jpg?imwidth=480&impolicy=medium,"(118, 84, 65)",0.5779058816223881,"(188, 154, 130)",0.422094118377612,"[2513, 0]",105,1215,161,Onward Journey,0
Page_3_49,48,https://ak1.ostkcdn.com/images/products/22426987/L28058835.jpg?imwidth=480&impolicy=medium,"(223, 215, 206)",0.7268148271197703,"(167, 155, 144)",0.2731851728802297,"[2066, 3]",521,1539,272,Bowing Blooms,3
Page_3_50,49,https://ak1.ostkcdn.com/images/products/20830972/L15257259.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6137107875855164,"(68, 47, 35)",0.3862892124144836,"[684, 0]",1407,1044,970,Morning Sun,0
Page_3_51,50,https://ak1.ostkcdn.com/images/products/22824601/L28408622.jpg?imwidth=480&impolicy=medium,"(245, 243, 241)",0.7665572525296368,"(185, 166, 145)",0.23344274747036325,"[473, 1]",1449,706,1444,Hint of Rose,1
Page_3_52,51,https://ak1.ostkcdn.com/images/products/24032880/L29492261.jpg?imwidth=480&impolicy=medium,"(202, 206, 211)",0.5065900168255749,"(220, 216, 207)",0.4934099831744251,"[1832, 3]",760,1516,161,Denim Statement,3
Page_3_53,52,https://ak1.ostkcdn.com/images/products/12004055/L18881704.jpg?imwidth=480&impolicy=medium,"(249, 247, 245)",0.9960867552387692,"(253, 254, 254)",0.003913244761230925,"[650, 3]",959,1536,1352,Earthy Chic,3
Page_3_54,53,https://ak1.ostkcdn.com/images/products/27703548/L32847729.jpg?imwidth=480&impolicy=medium,"(22, 137, 136)",0.5207817025469529,"(254, 254, 254)",0.4792182974530471,"[192, 1]",573,441,1352,Pleated Drapes,1
Page_3_55,54,https://ak1.ostkcdn.com/images/products/8674541/L15930517.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7136845575437899,"(93, 92, 90)",0.2863154424562101,"[684, 0]",123,1202,1016,Morning Sun,0
Page_3_56,55,https://ak1.ostkcdn.com/images/products/25435985/L30764540.jpg?imwidth=480&impolicy=medium,"(191, 145, 123)",0.5672747453044891,"(254, 254, 253)",0.4327252546955109,"[1451, 3]",1217,1616,371,Wall of Sun,3
Page_3_57,56,https://ak1.ostkcdn.com/images/products/15910412/L22314264.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6743608957900814,"(102, 74, 61)",0.3256391042099185,"[684, 0]",936,828,912,Morning Sun,0
Page_3_58,57,https://ak1.ostkcdn.com/images/products/19886918/L25812536.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.6607723307205172,"(177, 172, 152)",0.3392276692794827,"[684, 0]",1583,1256,687,Morning Sun,0
Page_3_59,58,https://ak1.ostkcdn.com/images/products/9955664/L17109272.jpg?imwidth=480&impolicy=medium,"(250, 250, 249)",0.5105939437505616,"(123, 100, 63)",0.4894060562494384,"[2664, 0]",7,1167,433,Train Assembly,0
Page_3_60,59,https://ak1.ostkcdn.com/images/products/is/images/direct/54f7920dd0b2849167b58c6c967eeaa40af0f151/Modern-Glam-Solid-Pleated-Decorative-Handmade-Textured-Throw-Pillow-Cover.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.5803172359312309,"(7, 124, 146)",0.4196827640687691,"[684, 0]",855,1352,173,Morning Sun,0
Page_4_1,0,https://ak1.ostkcdn.com/images/products/12376517/L19200438.jpg?imwidth=480&impolicy=medium,"(201, 163, 147)",0.7182703716461898,"(234, 215, 206)",0.2817296283538102,"[1650, 2]",637,1539,787,Dessert Deluxe,2
Page_4_2,1,https://ak1.ostkcdn.com/images/products/10085881/L17228706.jpg?imwidth=480&impolicy=medium,"(241, 239, 234)",0.6162377156672801,"(173, 160, 144)",0.3837622843327199,"[1249, 1]",1194,336,1514,Effortless in Bloom,1
Page_4_3,2,https://ak1.ostkcdn.com/images/products/16069766/L22456063.jpg?imwidth=480&impolicy=medium,"(173, 154, 135)",0.6369208166744237,"(248, 246, 244)",0.3630791833255763,"[3124, 3]",441,1226,326,Crunchy Apples,3
Page_4_4,3,https://ak1.ostkcdn.com/images/products/12391386/L19212944.jpg?imwidth=480&impolicy=medium,"(241, 241, 240)",0.9663570173236254,"(222, 224, 222)",0.03364298267637459,"[291, 2]",1034,1745,1404,Cuddle Weather,2
Page_4_5,4,https://ak1.ostkcdn.com/images/products/22671019/L28275923.jpg?imwidth=480&impolicy=medium,"(182, 163, 147)",0.6548203199947071,"(217, 207, 189)",0.3451796800052928,"[246, 1]",441,455,1318,Bird of Prey,1
Page_4_6,5,https://ak1.ostkcdn.com/images/products/12114876/L18975540.jpg?imwidth=480&impolicy=medium,"(229, 224, 215)",0.9378854565398462,"(194, 185, 168)",0.06211454346015375,"[2969, 3]",1252,1489,828,Flower Girl,3
Page_4_7,6,https://ak1.ostkcdn.com/images/products/9943683/L17098659.jpg?imwidth=480&impolicy=medium,"(190, 155, 128)",0.5131436235349001,"(235, 219, 209)",0.4868563764651,"[511, 2]",1601,1352,6,Leather Confidence,2
Page_4_8,7,https://ak1.ostkcdn.com/images/products/27703547/L32847728.jpg?imwidth=480&impolicy=medium,"(184, 168, 149)",0.5928042410540266,"(215, 205, 194)",0.4071957589459733,"[2257, 1]",1469,361,1330,Ring for Alarm,1
Page_4_9,8,https://ak1.ostkcdn.com/images/products/9776700/L16946715.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7033376397563795,"(213, 179, 94)",0.2966623602436205,"[684, 0]",577,1466,123,Morning Sun,0
Page_4_10,9,https://ak1.ostkcdn.com/images/products/23055958/L28612719.jpg?imwidth=480&impolicy=medium,"(218, 215, 214)",0.6260258472937683,"(226, 222, 223)",0.3739741527062317,"[3057, 1]",531,400,1474,Just Got Married,1
Page_4_11,10,https://ak1.ostkcdn.com/images/products/16050961/L22439292.jpg?imwidth=480&impolicy=medium,"(38, 38, 46)",0.5615184311172593,"(227, 222, 211)",0.4384815688827407,"[1972, 0]",1516,1186,203,Undersea Coral Cave,0
Page_4_12,11,https://ak1.ostkcdn.com/images/products/20830971/L15257094.jpg?imwidth=480&impolicy=medium,"(250, 250, 250)",0.6955816960484406,"(30, 31, 33)",0.3044183039515595,"[1530, 1]",1034,400,1388,Deep Macros,1
Page_4_13,12,https://ak1.ostkcdn.com/images/products/16107113/L22489209.jpg?imwidth=480&impolicy=medium,"(227, 223, 213)",0.5006171819569042,"(221, 221, 225)",0.4993828180430958,"[2752, 0]",173,1352,1352,Pineapple Kick,0
Page_4_14,13,https://ak1.ostkcdn.com/images/products/15054262/L21547188.jpg?imwidth=480&impolicy=medium,"(167, 161, 157)",0.5520690036842022,"(224, 221, 218)",0.4479309963157978,"[2237, 2]",6,173,1583,Happy Cactus,2
Page_4_15,14,https://ak1.ostkcdn.com/images/products/19972890/L18986986.jpg?imwidth=480&impolicy=medium,"(226, 223, 211)",0.5899226269107378,"(170, 158, 142)",0.4100773730892621,"[795, 2]",378,658,1286,Fog Between Pines,2
Page_4_16,15,https://ak1.ostkcdn.com/images/products/12545723/L19348087.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7297866820561965,"(144, 163, 160)",0.2702133179438035,"[684, 0]",847,1474,173,Morning Sun,0
Page_4_17,16,https://ak1.ostkcdn.com/images/products/12545892/L19348263.jpg?imwidth=480&impolicy=medium,"(143, 156, 173)",0.5810637189652179,"(254, 254, 254)",0.4189362810347821,"[1312, 0]",913,463,704,Sun-kissed Embrace,0
Page_4_18,17,https://ak1.ostkcdn.com/images/products/17904352/L17105495.jpg?imwidth=480&impolicy=medium,"(55, 116, 125)",0.5711530239910916,"(165, 165, 164)",0.4288469760089084,"[735, 3]",470,1828,463,Sparkler Party,3
Page_4_19,18,https://ak1.ostkcdn.com/images/products/11442033/L18402099.jpg?imwidth=480&impolicy=medium,"(249, 248, 248)",0.7309872843605734,"(90, 95, 103)",0.2690127156394266,"[298, 0]",26,449,1352,Hawaiian Blossom,0
Page_4_20,19,https://ak1.ostkcdn.com/images/products/10356535/L17464842.jpg?imwidth=480&impolicy=medium,"(233, 231, 224)",0.8584507993695114,"(171, 167, 152)",0.14154920063048862,"[2807, 3]",828,455,1404,Banana Surprise,3
Page_4_21,20,https://ak1.ostkcdn.com/images/products/26889569/L32118775.jpg?imwidth=480&impolicy=medium,"(246, 244, 242)",0.5487805879792014,"(193, 153, 123)",0.4512194120207986,"[1122, 3]",920,1352,455,Take My Picture,3
Page_4_22,21,https://ak1.ostkcdn.com/images/products/14987426/L21488388.jpg?imwidth=480&impolicy=medium,"(239, 230, 219)",0.6272782233686671,"(122, 93, 72)",0.3727217766313329,"[2495, 1]",288,173,1526,Porcelain and Earth,1
Page_4_23,22,https://ak1.ostkcdn.com/images/products/18851688/L24913588.jpg?imwidth=480&impolicy=medium,"(254, 254, 254)",0.7291153583775596,"(146, 165, 177)",0.2708846416224404,"[684, 0]",1269,1818,365,Morning Sun,0
Page_4_24,23,https://ak1.ostkcdn.com/images/products/20585467/L26429895.jpg?imwidth=480&impolicy=medium,"(234, 51, 106)",0.5235378371926475,"(254, 254, 254)",0.4764621628073526,"[190, 3]",365,381,1526,Pops of Blush,3
